AÑO,CBML,CLASE_ACCIDENTE,DIRECCION,DIRECCION ENCASILLADA,DISEÑO,EXPEDIENTE,FECHA_ACCIDENTE,FECHA_ACCIDENTES,GRAVEDAD_ACCIDENTE,MES,NRO_RADICADO,NUMCOMUNA,BARRIO,COMUNA,LOCATION,X,Y
2017,1417,Choque,CL 5 A CR 35,CL  005 A   035  000 00000,Tramo de via,A000662071,04/08/2017 07:50:00,2017-08-04T12:50:00.000Z,Solo daños,8,1592842,14,La Florida,El Poblado,"[-75.5660280182, 6.20274581012]",835244.09,1177889.78
2017,1605,Choque,CR 80 CL 20 A,CR  080   020 A  000 00000,Tramo de via,A000661550,04/08/2017 08:20:00,2017-08-04T13:20:00.000Z,Solo daños,8,1592455,16,San Bernardo,Belén,"[-75.6003912371, 6.22562001834]",831447.03,1180431.06
2017,1012,Choque,CR 49 CL 29,CR  049   029  000 00000,Tramo de via,A000661435,04/08/2017 09:00:00,2017-08-04T14:00:00.000Z,Con heridos,8,1592551,10,Perpetuo Socorro,La Candelaria,"[-75.5744379346, 6.23185645896]",834322.15,1181112.75
2017,1204,Caida Ocupante,CR 80 CL 44,CR  080   044  000 00000,Lote o Predio,A000661466,04/08/2017 10:00:00,2017-08-04T15:00:00.000Z,Con heridos,8,1592393,12,La América,La América,"[-75.6024756857, 6.25058952576]",831224.26,1183194
2017,1503,Choque,CR 55 CL 25,CR  055   025  000 00000,Interseccion,A000662246,04/08/2017 10:30:00,2017-08-04T15:30:00.000Z,Solo daños,8,1593049,15,Trinidad,Guayabal,"[-75.5805995337, 6.22668005091]",833638.41,1180542.05
2017,0410,Choque,CR 49 CL 76,CR  049   076  000 00000,Interseccion,A000661817,04/08/2017 12:35:00,2017-08-04T17:35:00.000Z,Solo daños,8,1592691,04,Campo Valdés No. 1,Aranjuez,"[-75.5586904153, 6.26995432182]",836077.31,1185322.36
2017,1405,Choque,CR 43 A CL 11 B,CR  043 A   011 B  000 00000,Tramo de via,A000662097,04/08/2017 13:00:00,2017-08-04T18:00:00.000Z,Solo daños,8,1592922,14,Lalinde,El Poblado,"[-75.5699912417, 6.212834352]",834808.47,1179007.05
2017,1110,Choque,CL 34 A CR 83,CL  034 A   083  000 00000,Interseccion,A000661567,04/08/2017 13:30:00,2017-08-04T18:30:00.000Z,Solo daños,8,1592499,11,La Castellana,Laureles Estadio,"[-75.6059220422, 6.24197757049]",830839.98,1182242.4
2017,1507,Otro,CR 52 CL 10,CR  052   010  000 00000,Lote o Predio,A000661474,04/08/2017 14:00:00,2017-08-04T19:00:00.000Z,Con heridos,8,1592414,15,Campo Amor,Guayabal,"[-75.5819647769, 6.2150191006]",833483.6,1179252.49
2017,1013,Choque,CL 37 CR 46,CL  037   046  000 00000,Tramo de via,A000662117,04/08/2017 16:30:00,2017-08-04T21:30:00.000Z,Solo daños,8,1593045,10,Barrio Colón,La Candelaria,"[-75.5710028775, 6.23753448279]",834704.2,1181739.8
2017,0722,Choque,CL 57 B CR 100 A,CL  057 B   100 A  000 00000,Tramo de via,A000661816,04/08/2017 17:30:00,2017-08-04T22:30:00.000Z,Solo daños,8,1592694,07,Olaya Herrera,Robledo,"[-75.6100324728, 6.27305604171]",830394.97,1185681.82
2017,1507,Volcamiento,CR 65 CL 10,CR  065   010  000 00000,Glorieta,A000662039,04/08/2017 18:10:00,2017-08-04T23:10:00.000Z,Solo daños,8,1592926,15,Campo Amor,Guayabal,"[-75.5854692084, 6.21681314059]",833096.2,1179452.06
2017,1419,Choque,CR 48 CL 10,CR  048   010  000 00000,Glorieta,A000661815,04/08/2017 20:20:00,2017-08-05T01:20:00.000Z,Solo daños,8,1592689,14,Manila,El Poblado,"[-75.5761497859, 6.21364704347]",834126.93,1179098.88
2017,1108,Choque,CR 77 CL 73,CR  077   073  000 00000,Tramo de via,A000661796,04/08/2017 20:50:00,2017-08-05T01:50:00.000Z,Solo daños,8,1592679,11,Laureles,Laureles Estadio,"[-75.5970788373, 6.24375086505]",831819.51,1182435.74
2017,1404,Choque,CR 38 CL 19,CR  038   019  000 00000,Tramo de via,A000661813,04/08/2017 23:10:00,2017-08-05T04:10:00.000Z,Solo daños,8,1592704,14,Castropol,El Poblado,"[-75.5661092582, 6.22060102297]",835240.65,1179865.02
2017,0809,Choque,CL 52 A CR 33,CL  052 A   033  000 00000,Interseccion,A000662045,05/08/2017 13:20:00,2017-08-05T18:20:00.000Z,Solo daños,8,1592891,08,Sucre,Villa Hermosa,"[-75.5540431588, 6.24393961574]",836583.65,1182443.07
2017,1109,Atropello,CR 80 CL 36,CR  080   036  000 00000,Tramo de via,A000661597,05/08/2017 15:45:00,2017-08-05T20:45:00.000Z,Con heridos,8,1592582,11,Las Acacias,Laureles Estadio,"[-75.600115621, 6.24396256172]",831483.4,1182460.13
2017,1015,Choque,CR 43 A CL 47,CR  043 A   047  000 00000,Interseccion,A000662064,07/08/2017 12:15:00,2017-08-07T17:15:00.000Z,Solo daños,8,1592817,10,Bomboná No. 1,La Candelaria,"[-75.5642441214, 6.24446927701]",835454.57,1182504.84
2017,1503,Choque,CR 65 B CL 25,CR  065 B   025  000 00000,Interseccion,A000661696,07/08/2017 14:18:00,2017-08-07T19:18:00.000Z,Solo daños,8,1592835,15,Trinidad,Guayabal,"[-75.5845271704, 6.22651445443]",833203.55,1180524.97
2017,,Choque,CL 999 CR 999,CL  999   999  000 00000,Tramo de via,A000662090,07/08/2017 15:00:00,2017-08-07T20:00:00.000Z,Solo daños,8,1592822,Sin Inf,,,"[-75.7037762763, 6.22141524356]",820000,1180000
2017,,Choque,CL 999 CR 999,CL  999   999  000 00000,Tramo de via,A000661884,07/08/2017 16:05:00,2017-08-07T21:05:00.000Z,Con heridos,8,1592951,Sin Inf,,,"[-75.7037762763, 6.22141524356]",820000,1180000
2017,1509,Choque,CL 2 Sur CR 53,CL S 002   053  000 00000,Tramo de via,A000662232,07/08/2017 17:00:00,2017-08-07T22:00:00.000Z,Solo daños,8,1593039,15,Cristo Rey,Guayabal,"[-75.5860604815, 6.2067191572]",833027.56,1178335.6
2017,0710,Otro,CR 80 CL 90,CR  080   090  000 00000,Lote o Predio,A000661895,07/08/2017 19:09:00,2017-08-08T00:09:00.000Z,Con heridos,8,1592749,07,López de Mesa,Robledo,"[-75.5846181617, 6.28614280957]",833212.39,1187121.39
2017,1202,Choque,CL 48 CR 81,CL  048   081  000 00000,Tramo de via,A000662067,07/08/2017 20:00:00,2017-08-08T01:00:00.000Z,Solo daños,8,1592812,12,Calasanz,La América,"[-75.5986340411, 6.25895621193]",831652.21,1184118.34
2017,0406,Choque,CR 62 CL 67,CR  062   067  000 00000,Tramo de via,A000662245,07/08/2017 20:50:00,2017-08-08T01:50:00.000Z,Solo daños,8,1593065,04,Universidad de Antioquia,Aranjuez,"[-75.5717032041, 6.26508735509]",834635.33,1184788.04
2017,0517,Choque,CR 64 A CL 75 A,CR  064 A   075 A  000 00000,Tramo de via,A000662369,07/08/2017 21:20:00,2017-08-08T02:20:00.000Z,Solo daños,8,1593205,05,Caribe,Castilla,"[-75.5712394473, 6.27354394871]",834689.33,1185723.4
2017,1511,Volcamiento,CL 9 Sur CR 53,CL S 009   053  000 00000,Lote o Predio,A000661903,07/08/2017 22:20:00,2017-08-08T03:20:00.000Z,Con heridos,8,1592788,15,La Colina,Guayabal,"[-75.5904031524, 6.20169425275]",832545.2,1177781.09
2017,0304,Choque,CR 36 C CL 79 B,CR  036 C   079 B  000 00000,Tramo de via,A000662038,05/08/2017 20:15:00,2017-08-06T01:15:00.000Z,Solo daños,8,1592939,03,Santa Inés,Manrique,"[-75.5477228528, 6.27103579117]",837291.69,1185438.58
2017,1423,Choque,CR 48 CL 15 Sur,CR  048  S 015  000 00000,Tramo de via,A000661651,06/08/2017 09:00:00,2017-08-06T14:00:00.000Z,Con heridos,8,1592771,14,Santa María de los Ángeles,El Poblado,"[-75.579820306, 6.1928269774]",833714.05,1176796.82
2017,8000,Choque,CL 55 Sur CR 62,CL S 055   062  000 00000,Interseccion,A000661677,06/08/2017 16:00:00,2017-08-06T21:00:00.000Z,Con heridos,8,1592722,80,Cabecera San Antonio de Prado,Corregimiento de San Antonio de Prado,"[-75.6429262945, 6.17448400616]",826721.41,1174787.76
2017,,Volcamiento,CR 999 CL 999,CR  999   999  000 00000,Lote o Predio,A000661686,06/08/2017 16:00:00,2017-08-06T21:00:00.000Z,Con heridos,8,1592649,Sin Inf,,,"[-75.7037762763, 6.22141524356]",820000,1180000
2017,0911,Choque,CR 36 A CL 42,CR  036 A   042  000 00000,Lote o Predio,A000661688,06/08/2017 20:10:00,2017-08-07T01:10:00.000Z,Con heridos,8,1592674,09,Gerona,Buenos Aires,"[-75.5603928565, 6.23966870164]",835879.41,1181972.58
2017,1510,Choque,CL 12 Sur CR 50 FF,CL S 012   050 FF 000 00000,Interseccion,A000661701,08/08/2017 09:21:00,2017-08-08T14:21:00.000Z,Solo daños,8,1593356,15,Guayabal,Guayabal,"[-75.5845038211, 6.19613889873]",833196.57,1177164.67
2017,1011,Choque,CR 55 CL 37,CR  055   037  000 00000,Glorieta,A000662352,08/08/2017 10:45:00,2017-08-08T15:45:00.000Z,Solo daños,8,1593207,10,Calle Nueva,La Candelaria,"[-75.5755026696, 6.2399699888]",834206.83,1182010.64
2017,0607,Choque,CR 79 CL 91 A,CR  079   091 A  000 00000,Interseccion,A000662347,08/08/2017 18:30:00,2017-08-08T23:30:00.000Z,Solo daños,8,1593178,06,Kennedy,Doce de Octubre,"[-75.5840615395, 6.2884534724]",833274.74,1187376.83
2017,0511,Choque,CL 97 CR 71,CL  097   071  000 00000,Tramo de via,A000662462,08/08/2017 19:30:00,2017-08-09T00:30:00.000Z,Solo daños,8,1593322,05,Castilla,Castilla,"[-75.5739019286, 6.29302531642]",834400.77,1187879.36
2017,0601,Otro,CR 80 CL 104,CR  080   104  000 00000,Lote o Predio,A000661981,08/08/2017 20:40:00,2017-08-09T01:40:00.000Z,Con heridos,8,1592930,06,Santander,Doce de Octubre,"[-75.5783558284, 6.30426388829]",833911.34,1189124.04
2017,1510,Otro,CL 8 Sur CR 50 FF,CL S 008   050 FF 000 00000,Lote o Predio,A000661969,08/08/2017 21:00:00,2017-08-09T02:00:00.000Z,Con heridos,8,1592968,15,Guayabal,Guayabal,"[-75.583385685, 6.20075632112]",833321.81,1177675.12
2017,,Caida Ocupante,CL 2 Sur CR 69,CL S 002   069  000 00000,Lote o Predio,A000661994,09/08/2017 06:10:00,2017-08-09T11:10:00.000Z,Con heridos,8,1593138,Sin Inf,,,"[-75.7037762763, 6.22141524356]",820000,1180000
2017,0705,Caida Ocupante,CR 80 CL 65,CR  080   065  000 00000,Tramo de via,A000662172,09/08/2017 06:40:00,2017-08-09T11:40:00.000Z,Con heridos,8,1593120,07,Facultad de Minas U. Nacional,Robledo,"[-75.5931430393, 6.27330476643]",832264.64,1185703.9
2017,1601,Choque,CR 66 B CL 30 C,CR  066 B   030 C  000 00000,Tramo de via,A000661996,09/08/2017 06:50:00,2017-08-09T11:50:00.000Z,Con heridos,8,1593324,16,Fátima,Belén,"[-75.587347863, 6.23338629533]",832893.46,1181286.06
2017,,Otro,CR 63 CL 92,CR  063   092  000 00000,Lote o Predio,A000661990,09/08/2017 07:20:00,2017-08-09T12:20:00.000Z,Con heridos,8,1593137,Sin Inf,,,"[-75.7037762763, 6.22141524356]",820000,1180000
2017,1011,Choque,CR 51 CL 41,CR  051   041  000 00000,Tramo de via,A000662570,09/08/2017 10:00:00,2017-08-09T15:00:00.000Z,Solo daños,8,1593473,10,Calle Nueva,La Candelaria,"[-75.5716930888, 6.24199085632]",834629.19,1182233
2017,1019,Choque,CR 50 CL 46,CR  050   046  000 00000,Tramo de via,A000662356,09/08/2017 10:40:00,2017-08-09T15:40:00.000Z,Solo daños,8,1593199,10,La Candelaria,La Candelaria,"[-75.5688865543, 6.24698406826]",834941.44,1182784.49
2017,0408,Choque,CL 67 CR 49,CL  067   049  000 00000,Interseccion,A000662342,09/08/2017 15:30:00,2017-08-09T20:30:00.000Z,Solo daños,8,1593202,04,San Pedro,Aranjuez,"[-75.559839001, 6.26359241219]",835948.18,1184618.94
2017,1108,Caida Ocupante,CL 34 CR 77,CL  034   077  000 00000,Lote o Predio,A000662201,09/08/2017 16:50:00,2017-08-09T21:50:00.000Z,Con heridos,8,1593189,11,Laureles,Laureles Estadio,"[-75.5977009691, 6.2405591219]",831749.62,1182082.85
2017,0608,Otro,CL 94 A CR 83,CL  094 A   083  000 00000,Lote o Predio,A000662202,09/08/2017 17:30:00,2017-08-09T22:30:00.000Z,Con heridos,8,1593108,06,Picacho,Doce de Octubre,"[-75.5843568923, 6.29260303169]",833243.37,1187835.97
2017,1114,Volcamiento,CR 80 CL 52 B,CR  080   052 B  000 00000,Tramo de via,A000662200,09/08/2017 18:00:00,2017-08-09T23:00:00.000Z,Con heridos,8,1593121,11,Los Colores,Laureles Estadio,"[-75.5960928993, 6.26626765852]",831935.85,1184926.36
2017,1012,Choque,CR 55 CL 35,CR  055   035  000 00000,Tramo de via,A000662887,09/08/2017 18:40:00,2017-08-09T23:40:00.000Z,Solo daños,8,1593680,10,Perpetuo Socorro,La Candelaria,"[-75.5761371867, 6.23733739403]",834135.76,1181719.61
2017,1609,Otro,CL 9 Sur CR 79 B,CL S 009   079 B  000 00000,Lote o Predio,A000662272,09/08/2017 22:00:00,2017-08-10T03:00:00.000Z,Con heridos,8,1593287,16,La Hondonada,Belén,"[-75.5978541587, 6.20322148254]",831720.78,1177952.4
2017,1421,Choque,CR 48 CL 7,CR  048   007  000 00000,Tramo de via,A000662218,09/08/2017 22:10:00,2017-08-10T03:10:00.000Z,Con heridos,8,1593171,14,Patio Bonito,El Poblado,"[-75.5765743781, 6.20874755798]",834078.39,1178557.01
2017,1003,Choque,CR 52 A CL 65,CR  052 A   065  000 00000,Tramo de via,A000662454,10/08/2017 07:15:00,2017-08-10T12:15:00.000Z,Solo daños,8,1593243,10,Jesús Nazareno,La Candelaria,"[-75.5673039806, 6.26293334425]",835121.63,1184548.37
2017,1006,Choque,CR 56 C CL 50,CR  056 C   050  000 00000,Tramo de via,A000662573,10/08/2017 08:00:00,2017-08-10T13:00:00.000Z,Solo daños,8,1593472,10,San Benito,La Candelaria,"[-75.5746569712, 6.25284367875]",834304.5,1183434.52
2017,0809,Choque,CL 52 CR 28,CL  052   028  000 00000,Tramo de via,A000662459,10/08/2017 08:50:00,2017-08-10T13:50:00.000Z,Solo daños,8,1593248,08,Sucre,Villa Hermosa,"[-75.5498215163, 6.24285990006]",837050.65,1182322.32
2017,1006,Otro,CR 62 CL 50,CR  062   050  000 00000,Paso Inferior,A000662305,10/08/2017 13:15:00,2017-08-10T18:15:00.000Z,Con heridos,8,1593302,10,San Benito,La Candelaria,"[-75.5766006957, 6.25385219789]",834089.65,1183546.7
2017,1105,Choque,CR 66 B CL 35 A,CR  066 B   035 A  000 00000,Tramo de via,A000661719,10/08/2017 13:50:00,2017-08-10T18:50:00.000Z,Solo daños,8,1593369,11,Los Conquistadores,Laureles Estadio,"[-75.5863658507, 6.24275949461]",833005.14,1182322.66
2017,0406,Choque,CR 62 CL 67,CR  062   067  000 00000,Tramo de via,A000662320,10/08/2017 16:35:00,2017-08-10T21:35:00.000Z,Con heridos,8,1594312,04,Universidad de Antioquia,Aranjuez,"[-75.5717032041, 6.26508735509]",834635.33,1184788.04
2017,1612,Otro,CR 80 CL 20,CR  080   020  000 00000,Tramo de via,A000662328,10/08/2017 17:00:00,2017-08-10T22:00:00.000Z,Con heridos,8,1593268,16,La Gloria,Belén,"[-75.5994482188, 6.22405881588]",831550.93,1180258.05
2017,8000,Choque,CR 63 CL 55,CR  063   055  000 00000,Tramo de via,A000662828,10/08/2017 17:10:00,2017-08-10T22:10:00.000Z,Solo daños,8,1593724,80,Cabecera San Antonio de Prado,Corregimiento de San Antonio de Prado,"[-75.6448079083, 6.17463701714]",826513.13,1174805.3
2017,1416,Choque,CR 34 CL 1 Sur,CR  034  S 001  000 00000,Tramo de via,A000662839,10/08/2017 19:20:00,2017-08-11T00:20:00.000Z,Solo daños,8,1593770,14,Alejandría,El Poblado,"[-75.5665497488, 6.19926950905]",835185.25,1177505.38
2017,1603,Choque,CR 80 CL 31 A,CR  080   031 A  000 00000,Tramo de via,A000661724,11/08/2017 06:50:00,2017-08-11T11:50:00.000Z,Solo daños,8,1593483,16,Belén,Belén,"[-75.6006896809, 6.23107041857]",831415.73,1181034.11
2017,0517,Caida Ocupante,CR 65 CL 67,CR  065   067  000 00000,Lote o Predio,A000662420,11/08/2017 09:00:00,2017-08-11T14:00:00.000Z,Con heridos,8,1593431,05,Caribe,Castilla,"[-75.5768654112, 6.26798743494]",834064.81,1185110.49
2017,1006,Choque,CL 49 CR 55 A,CL  049   055 A  000 00000,Tramo de via,A000662916,11/08/2017 11:30:00,2017-08-11T16:30:00.000Z,Solo daños,8,1593836,10,San Benito,La Candelaria,"[-75.5732658614, 6.25063709836]",834457.8,1183189.98
2017,1409,Choque,CL 6 A CR 29,CL  006 A   029  000 00000,Tramo de via,A000662872,11/08/2017 17:40:00,2017-08-11T22:40:00.000Z,Solo daños,8,1593736,14,El Tesoro,El Poblado,"[-75.5593674003, 6.20404477054]",835981.88,1178031.41
2017,1409,Choque,CR 30 CL 4 A,CR  030   004 A  000 00000,Tramo de via,A000662835,11/08/2017 20:00:00,2017-08-12T01:00:00.000Z,Solo daños,8,1593730,14,El Tesoro,El Poblado,"[-75.5618419719, 6.20173842531]",835707.21,1177777.04
2017,1018,Choque,CL 57 CR 46,CL  057   046  000 00000,Tramo de via,A000662663,12/08/2017 05:00:00,2017-08-12T10:00:00.000Z,Solo daños,8,1593485,10,Villa Nueva,La Candelaria,"[-75.5624178534, 6.25341454089]",835659.53,1183493.83
2017,1114,Choque,CL 53 CR 76,CL  053   076  000 00000,Interseccion,A000662816,12/08/2017 07:20:00,2017-08-12T12:20:00.000Z,Solo daños,8,1593731,11,Los Colores,Laureles Estadio,"[-75.5897702692, 6.26355255797]",832634.88,1184623.98
2017,1608,Choque,DG 75 BA CL 1,DG  075 BA  001  000 00000,Tramo de via,A000662845,12/08/2017 11:00:00,2017-08-12T16:00:00.000Z,Solo daños,8,1593712,16,La Mota,Belén,"[-75.5956170291, 6.21053010735]",831970.77,1178760.21
2017,1423,Choque,CR 43 A CL 16 Sur,CR  043 A  S 016  000 00000,Tramo de via,A000662843,12/08/2017 13:20:00,2017-08-12T18:20:00.000Z,Solo daños,8,1593700,14,Santa María de los Ángeles,El Poblado,"[-75.5774198732, 6.1904722656]",833979.07,1176535.58
2017,1614,Otro,CL 28 CR 82 A,CL  028   082 A  000 00000,Tramo de via,A000662625,13/08/2017 00:10:00,2017-08-13T05:10:00.000Z,Con heridos,8,1593595,16,La Palma,Belén,"[-75.6041195049, 6.22925079949]",831035.45,1180833.91
2017,1204,Atropello,CR 80 CL 44,CR  080   044  000 00000,Lote o Predio,A000662637,13/08/2017 09:15:00,2017-08-13T14:15:00.000Z,Con heridos,8,1593645,12,La América,La América,"[-75.6024756857, 6.25058952576]",831224.26,1183194
2017,0717,Caida Ocupante,CL 65 CR 85,CL  065   085  000 00000,Lote o Predio,A000662648,13/08/2017 11:30:00,2017-08-13T16:30:00.000Z,Con heridos,8,1593662,07,Robledo,Robledo,"[-75.5960692039, 6.27546730687]",831941.42,1185944.07
2017,0401,Caida Ocupante,CR 49 CL 97,CR  049   097  000 00000,Lote o Predio,A000662693,13/08/2017 18:00:00,2017-08-13T23:00:00.000Z,Con heridos,8,1593627,04,Berlin,Aranjuez,"[-75.5560091163, 6.28832024607]",836379.85,1187353.23
2017,,Otro,CR 70 CL 60,CR  070   060  000 00000,Lote o Predio,A000662696,13/08/2017 20:20:00,2017-08-14T01:20:00.000Z,Con heridos,8,1593635,Sin Inf,,,"[-75.7037762763, 6.22141524356]",820000,1180000
2017,,Atropello,CR 999 CL 999,CR  999   999  000 00000,Lote o Predio,A000662698,13/08/2017 21:40:00,2017-08-14T02:40:00.000Z,Con heridos,8,1593615,Sin Inf,,,"[-75.7037762763, 6.22141524356]",820000,1180000
2017,0407,Choque,CL 67 CR 53,CL  067   053  000 00000,Tramo de via,A000662700,13/08/2017 22:20:00,2017-08-14T03:20:00.000Z,Con heridos,8,1593813,04,Sevilla,Aranjuez,"[-75.5675362654, 6.2644401299]",835096.39,1184715.13
2017,1017,Choque,CR 37 CL 58,CR  037   058  000 00000,Interseccion,A000662731,14/08/2017 06:20:00,2017-08-14T11:20:00.000Z,Con heridos,8,1593927,10,Los Ángeles,La Candelaria,"[-75.5552990586, 6.24979297925]",836446.44,1183090.98
2017,1611,Choque,CR 83 CL 5,CR  083   005  000 00000,Tramo de via,A000661737,14/08/2017 06:55:00,2017-08-14T11:55:00.000Z,Solo daños,8,1593843,16,Loma de los Bernal,Belén,"[-75.6056517838, 6.22088033778]",830863.14,1179908.41
2017,1203,Choque,CL 44 CR 79 B,CL  044   079 B  000 00000,Tramo de via,A000661738,14/08/2017 09:17:00,2017-08-14T14:17:00.000Z,Solo daños,8,1593876,12,Los Pinos,La América,"[-75.6008680598, 6.25047974643]",831402.19,1183181.34
2017,0413,Choque,CL 87 CR 50 A,CL  087   050 A  000 00000,Tramo de via,A000663177,14/08/2017 09:40:00,2017-08-14T14:40:00.000Z,Solo daños,8,1594008,04,Aranjuez,Aranjuez,"[-75.5586264651, 6.27977769969]",836087.46,1186409.04
2017,0410,Choque,CR 49 B CL 78 B,CR  049 B   078 B  000 00000,Interseccion,A000662919,14/08/2017 12:00:00,2017-08-14T17:00:00.000Z,Solo daños,8,1593858,04,Campo Valdés No. 1,Aranjuez,"[-75.5583833077, 6.27179475696]",836111.88,1185525.86
2017,1406,Choque,CL 10 CR 30,CL  010   030  000 00000,Lote o Predio,A000662742,14/08/2017 12:05:00,2017-08-14T17:05:00.000Z,Con heridos,8,1593953,14,Las Lomas No.1,El Poblado,"[-75.5590801533, 6.20895664121]",836015.2,1178574.69
2017,1611,Choque,CL 3 E CR 78 B,CL  003 E   078 B  000 00000,Tramo de via,A000662741,14/08/2017 14:00:00,2017-08-14T19:00:00.000Z,Con heridos,8,1593952,16,Loma de los Bernal,Belén,"[-75.6014871011, 6.21492224175]",831322.3,1179247.96
2017,0517,Volcamiento,CR 64 C CL 72,CR  064 C   072  000 00000,Tramo de via,A000662759,14/08/2017 17:15:00,2017-08-14T22:15:00.000Z,Con heridos,8,1593793,05,Caribe,Castilla,"[-75.5739606743, 6.27039040864]",834387.11,1185375.4
2017,1017,Choque,CL 58 CR 45,CL  058   045  000 00000,Interseccion,A000663254,14/08/2017 20:02:00,2017-08-15T01:02:00.000Z,Solo daños,8,1594110,10,Los Ángeles,La Candelaria,"[-75.5605851759, 6.25330635888]",835862.37,1183481.29
2017,1209,Choque,CR 90 A CL 35 C,CR  090 A   035 C  000 00000,Tramo de via,A000662997,14/08/2017 22:15:00,2017-08-15T03:15:00.000Z,Solo daños,8,1593967,12,Santa Mónica,La América,"[-75.6134509822, 6.24710668632]",830008.16,1182812.24
2017,1011,Caida Ocupante,CR 55 CL 37,CR  055   037  000 00000,Lote o Predio,A000662958,15/08/2017 08:45:00,2017-08-15T13:45:00.000Z,Con heridos,8,1593982,10,Calle Nueva,La Candelaria,"[-75.5755026696, 6.2399699888]",834206.83,1182010.64
2017,0718,Atropello,CL 65 CR 89,CL  065   089  000 00000,Tramo de via,A000662940,15/08/2017 09:20:00,2017-08-15T14:20:00.000Z,Con heridos,8,1593963,07,Cucaracho,Robledo,"[-75.5986257521, 6.27745218859]",831659.06,1186164.47
2017,1018,Atropello,CR 51 CL 56,CR  051   056  000 00000,Tramo de via,A000662799,15/08/2017 09:50:00,2017-08-15T14:50:00.000Z,Con heridos,8,1594039,10,Villa Nueva,La Candelaria,"[-75.5667633903, 6.25521125224]",835179.05,1183693.95
2017,1105,Choque,CR 66 B CL 35 A,CR  066 B   035 A  000 00000,Tramo de via,A000661751,15/08/2017 10:13:00,2017-08-15T15:13:00.000Z,Solo daños,8,1594783,11,Los Conquistadores,Laureles Estadio,"[-75.5863658507, 6.24275949461]",833005.14,1182322.66
2017,1106,Choque,TV 39 B CR 70,TV  039 B   070  000 00000,Tramo de via,A000663093,15/08/2017 16:00:00,2017-08-15T21:00:00.000Z,Solo daños,8,1593974,11,U.P.B.,Laureles Estadio,"[-75.5902755931, 6.23946819204]",832571.28,1181959.8
2017,0414,Caida Ocupante,CL 80 CR 49,CL  080   049  000 00000,Lote o Predio,A000663054,16/08/2017 06:30:00,2017-08-16T11:30:00.000Z,Con heridos,8,1594076,04,Brasilia,Aranjuez,"[-75.558142576, 6.27353104881]",836139.07,1185717.86
2017,0408,Choque,CL 70 CR 50,CL  070   050  000 00000,Interseccion,A000663345,16/08/2017 06:30:00,2017-08-16T11:30:00.000Z,Solo daños,8,1594322,04,San Pedro,Aranjuez,"[-75.5601201542, 6.26603277215]",835917.82,1184888.99
2017,1019,Atropello,CR 46 CL 53,CR  046   053  000 00000,Tramo de via,A000663063,16/08/2017 10:50:00,2017-08-16T15:50:00.000Z,Con heridos,8,1594260,10,La Candelaria,La Candelaria,"[-75.5639164169, 6.25065746686]",835492.78,1183189.3
